Year,Population,Violent Crime rate,Murder,Rape,Robbery,Assault,Property,Burglary,Larceny,Vehicular,State
1983.0,2905000.0,181.1,2.3,12.6,41.0,125.2,3737.9,915.6,2664.4,157.9,Iowa
1984.0,2910000.0,198.7,2.0,12.9,38.3,145.5,3600.9,871.4,2571.1,158.4,Iowa
1985.0,2884000.0,211.7,1.9,12.6,41.2,156.1,3731.2,913.6,2664.2,153.4,Iowa
1986.0,2851000.0,235.1,1.8,12.5,42.0,178.8,3915.6,956.0,2801.3,158.3,Iowa
1987.0,2834000.0,231.2,2.1,11.9,36.2,181.1,3909.0,917.8,2840.1,151.1,Iowa
1988.0,2834000.0,256.8,1.7,15.7,39.9,199.5,3819.8,854.3,2803.4,162.2,Iowa
1989.0,2840000.0,266.3,1.9,16.2,39.0,209.2,3815.1,846.9,2809.9,158.3,Iowa
1990.0,2776755.0,299.7,1.9,18.4,39.2,240.1,3801.2,808.4,2822.9,169.9,Iowa
1991.0,2795000.0,303.3,2.0,20.9,45.0,235.4,3830.7,832.5,2827.5,170.7,Iowa
1992.0,2812000.0,278.0,1.6,18.8,39.6,218.0,3679.2,753.8,2766.3,159.1,Iowa
1993.0,2814000.0,325.5,2.3,24.4,53.9,244.8,3521.0,730.7,2599.4,190.8,Iowa
1994.0,2829000.0,315.1,1.7,23.5,46.9,243.0,3339.5,667.1,2492.3,180.1,Iowa
1995.0,2842000.0,354.4,1.8,21.8,53.0,277.8,3747.5,757.5,2767.2,222.8,Iowa
1996.0,2852000.0,272.5,1.9,19.7,45.1,205.9,3376.4,664.6,2520.8,191.1,Iowa
1997.0,2852000.0,310.0,1.8,20.3,55.9,232.0,3505.8,771.5,2500.0,234.3,Iowa
1998.0,2862000.0,311.5,1.9,25.4,50.9,233.3,3189.1,673.7,2306.6,208.7,Iowa
1999.0,2869413.0,280.0,1.5,27.2,36.6,214.7,2943.6,592.9,2171.7,179.0,Iowa
2000.0,2926324.0,266.4,1.6,23.1,36.6,205.1,2967.3,558.4,2225.2,183.6,Iowa
2001.0,2931967.0,268.2,1.7,22.1,39.4,205.1,3023.0,575.9,2259.4,187.8,Iowa
2002.0,2935840.0,285.7,1.5,27.1,39.8,217.2,3163.6,635.0,2330.2,198.3,Iowa
2003.0,2941976.0,277.9,1.7,27.1,38.4,210.7,2976.0,595.3,2189.0,191.7,Iowa
2004.0,2952904.0,287.8,1.5,26.5,39.3,220.6,2904.8,607.1,2106.9,190.8,Iowa
2005.0,2965524.0,293.0,1.3,28.6,38.9,224.5,2845.0,611.9,2048.0,186.0,Iowa
2006.0,2982085.0,285.7,1.8,29.2,43.9,210.8,2823.6,609.0,2045.5,169.1,Iowa
2007.0,2988046.0,300.2,1.3,32.5,44.4,222.0,2648.3,574.8,1908.2,165.3,Iowa
2008.0,3002555.0,288.1,2.6,31.2,41.6,212.8,2440.4,552.8,1741.8,145.7,Iowa
2009.0,3007856.0,282.1,1.3,29.6,39.9,211.3,2329.9,545.9,1654.2,129.8,Iowa
2010.0,3050202.0,268.5,1.2,28.9,33.2,205.2,2253.6,549.0,1580.0,124.6,Iowa
2011.0,3064097.0,257.3,1.4,28.3,26.9,200.7,2351.2,573.5,1647.2,130.5,Iowa
2012.0,3074186.0,263.9,1.5,28.3,31.3,202.8,2271.8,556.1,1584.8,130.9,Iowa
1960.0,2178611.0,58.4,2.9,5.0,18.8,31.6,1336.6,353.7,895.8,87.2,Kansas
1961.0,2194000.0,58.4,1.9,5.4,21.0,30.2,1363.6,331.6,946.4,85.7,Kansas
1962.0,2219000.0,66.6,2.8,6.6,21.6,35.5,1501.3,339.4,1059.7,102.3,Kansas
1963.0,2225000.0,82.3,2.6,6.7,29.1,44.0,1559.7,370.1,1081.7,108.0,Kansas
1964.0,2225000.0,115.6,3.4,11.1,28.0,73.2,1858.2,432.6,1286.0,139.6,Kansas
1965.0,2234000.0,107.1,2.7,9.1,24.0,71.2,1883.2,467.5,1293.0,122.7,Kansas
1966.0,2250000.0,111.9,3.5,8.9,29.6,69.9,1990.2,476.1,1366.3,147.8,Kansas
1967.0,2275000.0,142.8,4.0,10.7,42.2,86.0,2331.7,598.2,1548.6,184.9,Kansas
1968.0,2303000.0,150.4,3.7,13.2,47.5,85.8,2573.3,615.6,1752.2,205.5,Kansas
1969.0,2321000.0,166.9,3.5,15.1,54.8,93.5,2971.2,693.3,2049.9,228.0,Kansas
1970.0,2249071.0,202.8,4.8,14.5,75.1,108.5,3440.8,881.7,2302.5,256.6,Kansas
1971.0,2258000.0,214.5,5.1,15.9,65.7,127.8,3280.7,888.6,2148.4,243.8,Kansas
1972.0,2258000.0,209.8,4.0,17.8,68.9,119.1,3195.0,906.6,2056.4,232.0,Kansas
1973.0,2279000.0,217.5,6.0,18.0,78.1,115.3,3296.3,1030.5,2055.3,210.5,Kansas
1974.0,2270000.0,276.3,6.9,19.7,107.8,141.9,4024.1,1268.6,2516.9,238.6,Kansas
1975.0,2267000.0,278.2,5.4,17.2,92.8,162.8,4468.8,1369.5,2862.8,236.4,Kansas
1976.0,2310000.0,282.6,4.5,21.9,85.8,170.4,4495.8,1325.5,2938.1,232.3,Kansas
1977.0,2326000.0,309.8,6.6,22.0,100.7,180.5,4254.0,1270.4,2739.3,244.3,Kansas
1978.0,2348000.0,318.2,5.7,25.0,93.7,193.8,4225.9,1286.8,2691.4,247.7,Kansas
1979.0,2369000.0,353.6,5.5,26.4,102.3,219.4,4542.2,1329.8,2938.9,273.5,Kansas
1980.0,2354783.0,389.3,6.9,31.5,113.1,237.8,4989.5,1521.4,3196.4,271.7,Kansas
1981.0,2381000.0,369.4,6.3,30.8,109.7,222.6,5034.9,1544.2,3235.6,255.1,Kansas
1982.0,2408000.0,335.9,5.7,24.8,87.0,218.4,4616.1,1344.8,3048.8,222.5,Kansas
1983.0,2425000.0,326.6,5.6,25.9,84.0,211.0,4203.2,1167.8,2834.4,201.0,Kansas
1984.0,2438000.0,334.2,3.7,27.4,71.6,231.5,4005.2,1049.1,2749.3,206.8,Kansas
1985.0,2450000.0,355.8,4.9,29.3,78.7,242.7,4019.3,1050.6,2752.4,216.4,Kansas
1986.0,2461000.0,368.8,4.4,32.9,79.6,251.9,4453.8,1187.7,3008.1,258.0,Kansas
1987.0,2476000.0,360.7,4.4,32.6,82.1,241.6,4543.1,1138.0,3152.0,253.2,Kansas
1988.0,2487000.0,365.2,3.4,31.3,85.9,244.6,4514.7,1179.0,3093.2,242.5,Kansas
1989.0,2513000.0,400.8,5.5,36.5,99.8,259.1,4582.0,1188.7,3096.0,297.4,Kansas
1990.0,2477574.0,447.7,4.0,40.4,117.6,285.7,4745.4,1166.5,3243.5,335.4,Kansas
1991.0,2495000.0,499.6,6.1,44.8,138.4,310.3,5034.7,1306.7,3377.1,351.0,Kansas
1992.0,2523000.0,510.8,6.0,41.3,129.9,333.7,4809.1,1293.7,3191.7,323.8,Kansas
1993.0,2531000.0,496.4,6.4,40.1,123.6,326.3,4478.9,1132.2,3024.0,322.7,Kansas
1994.0,2554000.0,443.0,6.7,41.3,115.1,279.9,4404.0,1121.2,2954.5,328.2,Kansas
1995.0,2565000.0,420.7,6.2,36.6,108.2,269.8,4466.2,1068.4,3074.3,323.5,Kansas
1996.0,2572000.0,413.8,6.6,42.6,96.3,268.3,4268.0,981.3,3038.3,248.4,Kansas
1997.0,2595000.0,429.7,5.8,45.4,97.7,280.8,4722.7,936.1,3538.5,248.1,Kansas
1998.0,2629000.0,417.3,6.6,42.9,87.0,280.9,4454.7,950.3,3245.7,258.7,Kansas
1999.0,2654052.0,382.8,6.0,40.1,77.1,259.5,4055.8,824.2,3003.8,227.9,Kansas
2000.0,2688418.0,389.4,6.3,38.0,76.2,269.0,4019.4,799.1,2978.6,241.6,Kansas
2001.0,2702125.0,403.7,3.4,35.0,89.7,275.7,3905.7,759.2,2851.0,295.5,Kansas
2002.0,2711769.0,377.2,2.9,38.2,79.8,256.3,3716.0,725.7,2724.3,266.0,Kansas
2003.0,2724786.0,397.5,4.6,39.8,82.5,270.6,4010.4,806.4,2916.6,287.4,Kansas
2004.0,2733697.0,377.9,4.5,41.8,66.3,265.4,4015.5,737.0,2967.2,311.3,Kansas
2005.0,2748172.0,389.0,3.7,40.0,65.3,280.4,3806.0,692.4,2774.0,340.0,Kansas
2006.0,2764075.0,432.7,4.5,46.3,67.9,314.0,3772.0,726.7,2729.7,315.6,Kansas
2007.0,2775997.0,458.6,3.8,46.4,72.8,335.6,3709.0,737.1,2662.1,309.8,Kansas
2008.0,2802134.0,412.3,4.0,43.8,60.0,304.6,3386.1,701.3,2420.5,264.3,Kansas
2009.0,2818747.0,406.6,4.4,41.8,63.4,296.9,3225.9,690.8,2323.7,211.4,Kansas
2010.0,2859143.0,370.8,3.4,40.1,53.8,273.5,3116.6,675.6,2230.5,210.6,Kansas
2011.0,2870386.0,355.7,3.9,39.1,50.4,262.3,3088.6,651.9,2203.8,232.9,Kansas
2012.0,2885905.0,354.6,2.9,36.5,52.0,263.2,3143.2,650.3,2258.0,234.9,Kansas
1960.0,3038156.0,97.3,6.7,5.4,32.9,52.3,1115.4,371.1,619.8,124.5,Kentucky
1961.0,3076000.0,94.5,6.5,4.7,35.3,48.0,1105.4,366.4,630.8,108.3,Kentucky
1962.0,3082000.0,96.1,6.5,5.7,36.4,47.5,1235.2,415.6,703.8,115.8,Kentucky
1963.0,3095000.0,92.1,5.6,5.4,35.8,45.3,1345.1,436.4,780.6,128.1,Kentucky
1964.0,3159000.0,110.4,5.2,8.0,36.1,61.0,1472.8,461.3,868.3,143.3,Kentucky
1965.0,3179000.0,108.9,5.3,6.6,36.7,60.4,1480.8,444.8,884.3,151.7,Kentucky
1966.0,3183000.0,131.7,7.0,8.3,42.8,73.5,1606.7,482.6,896.4,227.7,Kentucky
1967.0,3189000.0,140.6,7.2,9.1,47.1,77.2,1715.6,482.9,950.9,281.8,Kentucky
1968.0,3229000.0,164.7,8.9,10.2,60.1,85.4,1826.4,522.5,971.7,332.2,Kentucky
1969.0,3232000.0,177.8,10.4,11.4,69.2,86.7,1987.1,569.3,1072.0,345.9,Kentucky
1970.0,3219311.0,222.3,11.1,13.7,72.8,124.7,2261.8,703.9,1211.5,346.3,Kentucky
1971.0,3282000.0,235.1,10.9,14.9,77.4,131.9,2246.6,719.0,1195.4,332.3,Kentucky
1972.0,3299000.0,225.7,9.8,15.7,83.2,117.1,2007.9,650.2,1075.9,281.8,Kentucky
1973.0,3342000.0,220.1,9.7,16.3,85.1,109.1,2045.2,679.7,1139.2,226.2,Kentucky
1974.0,3357000.0,234.0,10.3,17.6,92.3,113.7,2525.7,830.1,1466.8,228.8,Kentucky
1975.0,3396000.0,264.0,10.2,15.4,103.2,135.3,3000.3,962.8,1774.2,263.4,Kentucky
1976.0,3428000.0,262.2,10.6,17.8,98.7,135.1,3034.7,930.2,1857.7,246.8,Kentucky
1977.0,3458000.0,233.6,10.1,19.1,81.1,123.3,2779.8,872.2,1662.1,245.4,Kentucky
1978.0,3498000.0,223.2,9.0,20.7,81.3,112.1,2799.9,884.6,1664.7,250.6,Kentucky
1979.0,3527000.0,248.0,9.5,20.4,92.1,126.1,2935.9,909.6,1770.1,256.2,Kentucky
1980.0,3641479.0,266.7,8.8,19.2,95.2,143.5,3167.1,1040.8,1875.5,250.7,Kentucky
1981.0,3661000.0,289.5,8.4,20.9,100.7,159.5,3242.0,1062.4,1944.7,235.0,Kentucky
1982.0,3667000.0,315.0,9.7,20.0,97.3,188.0,3253.4,1029.1,1991.3,233.1,Kentucky
1983.0,3714000.0,322.2,9.8,22.0,87.1,203.3,3112.6,977.0,1920.4,215.2,Kentucky
1984.0,3723000.0,277.8,6.6,22.2,70.7,178.4,2680.7,785.2,1715.3,180.2,Kentucky
1985.0,3726000.0,305.5,6.9,21.6,75.7,201.3,2641.7,771.3,1677.2,193.2,Kentucky
1986.0,3728000.0,334.4,6.7,23.1,82.5,222.2,2757.8,824.2,1740.4,193.2,Kentucky
1987.0,3727000.0,337.8,7.5,21.0,90.2,219.1,2932.2,847.1,1892.5,192.7,Kentucky
1988.0,3721000.0,330.1,6.2,22.4,74.3,227.3,2804.7,826.3,1792.8,185.5,Kentucky
1989.0,3727000.0,356.9,7.9,24.6,76.1,248.3,2960.2,819.1,1921.4,219.8,Kentucky
1990.0,3685296.0,390.4,7.2,29.0,69.1,285.2,2909.1,766.9,1942.7,199.4,Kentucky
1991.0,3713000.0,438.0,6.8,35.4,83.1,312.7,2920.3,796.6,1909.1,214.6,Kentucky
1992.0,3755000.0,535.5,5.8,32.2,87.2,410.4,2788.1,729.1,1842.5,216.5,Kentucky
1993.0,3789000.0,462.7,6.6,34.3,90.4,331.4,2797.0,740.1,1840.7,216.2,Kentucky
1994.0,3827000.0,444.0,6.4,35.3,93.9,308.4,2893.3,750.4,1919.2,223.6,Kentucky
1995.0,3860000.0,364.7,7.2,31.9,103.7,222.0,2987.0,735.5,1992.4,259.1,Kentucky
1996.0,3884000.0,320.5,5.9,31.7,93.8,189.2,2845.8,688.4,1896.3,261.1,Kentucky
1997.0,3908000.0,316.9,5.8,33.4,90.7,187.0,2810.1,681.6,1880.4,248.1,Kentucky
1998.0,3936000.0,328.0,6.0,28.1,88.1,205.7,2787.6,711.3,1828.5,247.8,Kentucky
1999.0,3960825.0,308.3,5.1,29.0,78.4,195.8,2645.1,635.7,1785.5,223.9,Kentucky
2000.0,4041769.0,294.5,4.8,27.0,80.6,182.2,2665.2,626.2,1809.6,229.5,Kentucky
2001.0,4068816.0,258.3,4.4,25.8,80.3,147.7,2638.5,662.7,1756.0,219.8,Kentucky
2002.0,4089822.0,271.4,4.7,26.6,76.6,163.6,2655.1,657.5,1769.7,227.9,Kentucky
2003.0,4118189.0,248.5,4.4,27.3,78.3,138.5,2510.1,632.2,1677.5,200.4,Kentucky
2004.0,4141835.0,245.1,5.7,29.9,78.9,130.6,2540.2,625.4,1703.0,211.8,Kentucky
2005.0,4172608.0,267.0,4.6,34.1,88.4,139.8,2531.0,634.1,1686.0,211.0,Kentucky
2006.0,4206074.0,270.1,4.1,31.2,91.5,143.3,2601.7,662.5,1716.5,222.6,Kentucky
2007.0,4241474.0,290.7,4.9,32.2,95.9,157.7,2546.0,655.9,1685.5,204.6,Kentucky
2008.0,4269245.0,297.2,4.7,34.1,95.6,162.8,2681.8,692.3,1810.1,179.4,Kentucky
2009.0,4314113.0,255.0,4.3,35.5,84.4,130.8,2524.6,692.6,1690.7,141.3,Kentucky
2010.0,4347223.0,243.9,4.3,33.1,86.2,120.3,2557.3,700.3,1713.5,143.5,Kentucky
2011.0,4366814.0,239.6,3.5,34.3,84.8,117.0,2725.9,750.0,1822.5,153.5,Kentucky
2012.0,4380415.0,222.6,4.5,29.0,80.7,108.4,2552.9,675.4,1725.2,152.2,Kentucky
1960.0,3257022.0,153.2,8.3,8.6,45.6,90.8,1342.0,387.3,764.3,190.4,Louisiana
1961.0,3321000.0,135.7,6.4,8.0,44.4,76.9,1120.7,336.6,614.4,169.6,Louisiana
1962.0,3330000.0,137.2,6.8,6.8,39.0,84.7,1194.8,327.1,683.5,184.3,Louisiana
1963.0,3418000.0,169.6,6.9,6.2,42.3,114.2,1385.1,395.8,791.3,198.1,Louisiana
1964.0,3468000.0,205.9,8.3,11.1,53.3,133.2,1614.9,482.4,901.6,230.9,Louisiana
1965.0,3534000.0,203.1,8.1,11.1,51.3,132.6,1568.1,452.3,913.3,202.5,Louisiana
1966.0,3603000.0,241.2,9.9,16.6,66.8,147.9,1917.0,578.5,1073.7,264.8,Louisiana
1967.0,3662000.0,275.0,9.3,16.5,82.1,167.2,2113.8,656.2,1176.3,281.3,Louisiana
1968.0,3732000.0,314.6,9.5,16.4,90.3,198.4,2192.7,678.0,1232.1,282.6,Louisiana
1969.0,3745000.0,360.3,9.5,22.1,102.6,226.0,2391.8,694.6,1373.1,324.2,Louisiana
1970.0,3643180.0,413.5,11.7,23.1,140.8,237.8,2902.5,890.0,1627.7,384.7,Louisiana
1971.0,3681000.0,413.1,11.1,23.7,135.1,243.2,3043.0,911.9,1729.4,401.7,Louisiana
1972.0,3720000.0,422.4,13.2,23.0,133.4,252.8,2960.2,903.1,1700.6,356.4,Louisiana
1973.0,3764000.0,425.6,15.4,22.2,138.6,249.3,2977.3,962.1,1690.4,324.9,Louisiana
1974.0,3764000.0,472.7,16.0,25.2,156.3,275.1,3343.7,1045.7,1956.2,341.7,Louisiana
1975.0,3791000.0,478.4,12.6,23.7,153.1,289.0,3645.0,1114.6,2191.8,338.5,Louisiana
1976.0,3841000.0,472.8,13.2,26.8,124.3,308.5,3888.2,1140.6,2447.0,300.6,Louisiana
1977.0,3921000.0,524.8,15.5,30.9,142.9,335.5,3973.1,1165.5,2469.9,337.7,Louisiana
1978.0,3966000.0,584.9,15.8,34.8,173.7,360.7,4207.4,1275.5,2570.3,361.6,Louisiana
1979.0,4026000.0,676.3,16.9,38.6,219.4,401.4,4682.4,1396.8,2877.7,407.9,Louisiana
1980.0,4199542.0,665.0,15.7,44.5,197.0,407.8,4788.8,1523.9,2888.4,376.5,Louisiana
1981.0,4305000.0,638.3,15.6,41.4,202.0,379.2,4629.4,1434.5,2832.9,362.0,Louisiana
1982.0,4362000.0,669.1,16.0,39.9,212.6,400.6,4642.1,1424.8,2881.7,335.6,Louisiana
1983.0,4438000.0,640.9,14.2,39.9,190.0,396.8,4385.7,1292.5,2782.6,310.6,Louisiana
1984.0,4462000.0,678.0,12.9,41.8,190.5,432.8,4432.5,1226.2,2898.9,307.5,Louisiana
1985.0,4481000.0,694.2,10.9,39.8,190.3,453.3,4869.3,1323.9,3163.1,382.3,Louisiana
1986.0,4501000.0,758.2,12.8,40.1,223.8,481.6,5319.8,1460.8,3417.4,441.6,Louisiana
1987.0,4461000.0,693.0,11.1,35.9,179.0,467.0,5180.2,1444.5,3323.2,412.5,Louisiana
1988.0,4420000.0,717.4,11.6,38.5,209.0,458.3,5043.3,1444.4,3148.0,450.9,Louisiana
1989.0,4382000.0,781.8,14.9,38.2,237.3,491.4,5459.5,1464.7,3473.5,521.3,Louisiana
1990.0,4219973.0,898.4,17.2,42.2,269.8,569.2,5588.2,1437.9,3548.6,601.7,Louisiana
1991.0,4252000.0,951.0,16.9,40.9,278.9,614.3,5473.5,1411.5,3488.6,573.4,Louisiana
1992.0,4287000.0,984.6,17.4,42.3,271.4,653.4,5561.9,1366.3,3567.5,628.1,Louisiana
1993.0,4295000.0,1061.7,20.3,42.3,283.6,715.4,5784.9,1368.3,3802.9,613.7,Louisiana
1994.0,4315000.0,981.9,19.8,44.6,267.2,650.3,5689.2,1279.0,3802.6,607.6,Louisiana
1995.0,4342000.0,1007.4,17.0,42.7,268.6,679.0,5668.6,1231.7,3838.5,598.4,Louisiana
1996.0,4351000.0,929.1,17.5,41.5,276.6,593.5,5909.7,1295.8,3982.3,631.6,Louisiana
1997.0,4352000.0,855.9,15.7,41.3,239.1,559.7,5593.4,1239.3,3748.0,606.0,Louisiana
1998.0,4369000.0,779.5,12.8,36.8,198.0,531.9,5318.8,1172.1,3605.1,541.6,Louisiana
1999.0,4372035.0,732.7,10.7,33.1,173.6,515.2,5014.1,1092.7,3425.2,496.2,Louisiana
2000.0,4468976.0,681.1,12.5,33.5,168.5,466.6,4741.7,1035.8,3229.9,475.9,Louisiana
2001.0,4470368.0,686.3,11.2,31.4,175.9,467.7,4646.0,1039.1,3121.8,485.1,Louisiana
2002.0,4476192.0,663.3,13.2,34.2,159.1,456.7,4442.1,1013.1,2978.0,451.0,Louisiana
2003.0,4493665.0,636.9,13.0,35.6,156.0,432.4,4310.5,991.9,2881.2,437.4,Louisiana
2004.0,4506685.0,640.0,12.7,35.9,145.7,445.8,4419.1,1006.5,2975.1,437.4,Louisiana
2005.0,4507331.0,597.0,10.0,31.5,118.4,436.6,3696.0,873.7,2504.0,319.0,Louisiana
2006.0,4287768.0,721.2,12.9,37.0,138.3,533.0,4080.8,1089.2,2626.2,365.4,Louisiana
2007.0,4293204.0,740.4,14.6,33.2,147.1,545.5,4204.7,1093.2,2755.3,356.2,Louisiana
2008.0,4410796.0,671.4,12.3,28.3,141.5,489.2,3880.9,1032.1,2541.3,307.5,Louisiana
2009.0,4492076.0,642.9,11.8,30.1,136.9,464.1,3842.7,1044.7,2540.1,258.0,Louisiana
2010.0,4545343.0,555.3,11.0,27.1,116.5,400.7,3644.8,999.6,2425.8,219.3,Louisiana
2011.0,4574766.0,554.6,11.1,27.6,114.4,401.6,3683.9,1010.8,2473.9,199.2,Louisiana
2012.0,4601893.0,496.9,10.8,25.2,119.0,342.0,3540.6,915.7,2453.7,171.3,Louisiana
1960.0,969265.0,29.8,1.7,5.0,7.9,15.3,1158.4,278.8,756.7,123.0,Maine
1961.0,992000.0,33.7,1.6,5.8,8.8,17.4,1081.1,299.3,705.8,76.0,Maine
1962.0,999000.0,27.7,1.4,2.8,7.8,15.7,1163.4,307.6,766.1,89.7,Maine
1963.0,982000.0,31.2,1.9,3.7,6.5,19.0,1142.2,302.6,737.9,101.6,Maine
1964.0,989000.0,51.2,1.5,7.8,7.6,34.3,1351.0,372.9,866.8,111.2,Maine
1965.0,993000.0,44.0,2.1,4.3,4.0,33.5,1372.1,404.9,873.2,94.0,Maine
1966.0,983000.0,49.4,2.2,4.9,5.9,36.4,1377.7,364.0,907.1,106.6,Maine
1967.0,973000.0,63.8,0.4,6.0,9.7,47.8,1559.1,457.6,990.4,111.1,Maine
1968.0,979000.0,64.7,3.0,6.7,8.8,46.2,1617.5,513.7,970.1,133.7,Maine
1969.0,978000.0,74.9,1.6,5.9,11.3,56.0,1866.3,580.0,1142.7,143.6,Maine
1970.0,993663.0,89.3,1.5,7.0,12.6,68.1,1970.7,638.5,1179.6,152.6,Maine
1971.0,1003000.0,90.0,2.0,7.4,14.4,66.3,2226.2,750.6,1327.8,147.8,Maine
1972.0,1029000.0,111.1,5.3,7.8,21.1,76.9,2479.5,792.5,1524.6,162.4,Maine
1973.0,1028000.0,122.4,2.1,7.8,20.7,91.7,2720.0,973.4,1566.8,179.8,Maine
1974.0,1047000.0,137.5,2.9,8.7,27.9,98.1,3462.7,1318.9,1946.0,197.7,Maine
1975.0,1059000.0,219.5,2.8,10.4,36.4,169.8,3740.1,1361.5,2167.9,210.8,Maine
1976.0,1070000.0,220.0,2.7,9.9,37.9,169.4,3864.4,1313.2,2337.5,213.7,Maine
1977.0,1085000.0,224.7,2.4,13.5,38.7,170.0,3850.7,1253.1,2350.7,246.9,Maine
1978.0,1091000.0,207.7,2.7,11.1,32.9,161.0,3930.8,1241.2,2436.2,253.3,Maine
1979.0,1097000.0,202.5,2.8,11.9,31.8,155.9,4104.8,1147.9,2719.1,237.9,Maine
1980.0,1123670.0,193.4,2.8,12.9,30.8,146.8,4174.2,1182.8,2772.3,219.1,Maine
1981.0,1132000.0,195.6,3.2,12.8,32.5,147.1,4047.7,1243.9,2610.0,193.8,Maine
1982.0,1133000.0,163.0,2.1,13.4,30.5,117.0,3696.7,1047.0,2459.2,190.6,Maine
1983.0,1146000.0,159.6,2.1,16.8,27.1,113.5,3521.6,996.1,2357.9,167.5,Maine
1984.0,1156000.0,158.5,1.7,13.4,26.4,117.0,3368.9,888.1,2319.3,161.4,Maine
1985.0,1164000.0,167.5,2.4,14.3,24.4,126.4,3504.2,911.3,2427.8,165.1,Maine
1986.0,1174000.0,147.0,2.0,14.8,27.9,102.3,3314.2,803.5,2346.5,164.2,Maine
1987.0,1187000.0,152.1,2.5,15.7,25.6,108.3,3380.1,770.7,2436.1,173.4,Maine
1988.0,1206000.0,157.4,3.1,18.6,25.8,110.0,3420.3,816.9,2398.7,204.7,Maine
1989.0,1222000.0,137.2,3.2,18.7,24.0,91.2,3446.5,802.8,2460.5,183.2,Maine
1990.0,1227928.0,143.2,2.4,19.7,25.1,96.0,3554.5,823.0,2554.9,176.6,Maine
1991.0,1235000.0,132.1,1.2,21.9,22.7,86.3,3635.6,902.5,2569.8,163.3,Maine
1992.0,1235000.0,130.9,1.7,23.8,23.3,82.0,3392.7,822.3,2426.4,144.0,Maine
1993.0,1239000.0,125.7,1.6,26.6,21.3,76.3,3028.2,719.0,2174.7,134.4,Maine
1994.0,1240000.0,129.9,2.3,25.6,22.4,79.6,3142.8,720.8,2278.8,143.2,Maine
1995.0,1241000.0,131.4,2.0,21.4,26.9,81.1,3153.3,726.4,2292.0,134.8,Maine
1996.0,1243000.0,124.9,2.0,20.9,23.5,78.5,3269.2,748.4,2377.9,142.9,Maine
1997.0,1242000.0,120.8,2.0,20.5,20.7,77.6,3011.0,663.5,2215.2,132.2,Maine
1998.0,1244000.0,125.9,2.1,18.1,21.1,84.6,2914.9,666.8,2126.8,121.3,Maine
1999.0,1253040.0,112.0,2.0,19.1,19.4,71.6,2762.7,601.1,2026.4,135.2,Maine
2000.0,1274923.0,109.6,1.2,25.1,19.4,63.9,2510.2,531.4,1875.1,103.7,Maine
2001.0,1284470.0,111.7,1.5,25.4,20.6,64.3,2581.1,537.0,1914.0,130.1,Maine
2002.0,1294894.0,107.8,1.1,29.1,20.9,56.8,2547.3,537.9,1899.1,110.4,Maine
2003.0,1309205.0,108.6,1.2,27.0,22.1,58.3,2450.2,502.5,1836.5,111.2,Maine
2004.0,1314985.0,103.7,1.4,24.0,22.0,56.4,2413.7,482.2,1832.4,99.1,Maine
2005.0,1318220.0,112.0,1.4,24.7,24.5,61.8,2419.0,479.7,1837.0,102.0,Maine
2006.0,1321574.0,116.0,1.7,25.8,29.0,59.5,2546.8,518.0,1926.9,101.9,Maine
2007.0,1317207.0,118.8,1.5,29.8,26.5,61.0,2448.3,512.1,1839.3,96.9,Maine
2008.0,1316456.0,119.4,2.4,28.8,25.3,63.0,2463.7,498.2,1875.9,89.6,Maine
2009.0,1318301.0,119.9,2.0,28.4,30.3,59.2,2405.1,510.4,1817.1,77.5,Maine
2010.0,1327379.0,122.1,1.8,29.3,31.0,60.0,2478.6,554.8,1849.3,74.5,Maine
2011.0,1328544.0,123.3,2.0,29.7,27.9,63.8,2546.3,592.0,1873.2,81.1,Maine
2012.0,1329192.0,122.7,1.9,28.0,31.8,61.0,2509.9,561.3,1873.7,74.9,Maine
1960.0,3100689.0,151.3,5.4,7.2,37.3,101.3,1518.8,366.4,968.3,184.1,Maryland
1961.0,3188000.0,155.6,4.5,8.2,41.7,101.1,1634.4,387.3,1049.6,197.5,Maryland
1962.0,3191000.0,154.0,5.7,8.7,42.0,97.6,1736.4,403.8,1137.5,195.1,Maryland
1963.0,3289000.0,160.6,6.3,9.4,52.3,92.6,1981.4,485.5,1258.3,237.6,Maryland
1964.0,3432000.0,217.0,6.7,10.1,59.5,140.7,2170.0,545.9,1354.1,270.0,Maryland
1965.0,3519000.0,285.1,6.7,13.9,82.9,181.5,2474.3,638.6,1529.7,306.0,Maryland
1966.0,3613000.0,311.0,7.0,15.3,123.7,164.9,2852.6,754.3,1668.1,430.2,Maryland
1967.0,3682000.0,474.1,8.0,19.6,212.1,234.5,3436.2,1014.8,1932.3,489.1,Maryland
1968.0,3757000.0,623.0,9.3,26.0,275.6,312.0,3956.8,1301.2,2050.6,605.0,Maryland
1969.0,3765000.0,645.3,9.3,29.9,294.4,311.7,3928.0,1114.7,2220.7,592.6,Maryland
1970.0,3922399.0,624.9,9.2,23.9,338.6,253.3,4016.1,1051.2,2417.3,547.6,Maryland
1971.0,4000000.0,621.4,11.2,24.9,325.4,259.9,4177.8,1122.5,2528.5,526.8,Maryland
1972.0,4056000.0,651.2,12.5,26.0,324.1,288.6,3977.5,1111.7,2331.6,534.2,Maryland
1973.0,4070000.0,641.1,11.3,27.8,301.6,300.4,4150.3,1144.6,2457.9,547.8,Maryland
